feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,label
0.542766,0.5292,0.186609,0.438704,0.242427,0.296744,0.47855,0.655381,0.112446,0.158812,0.784273,0.567451,0.113779,0.195058,0.218191,0.653066,0.807278,0.714201,0.567358,0.554194,0.642496,0.22118,0.566895,0.48451,0.734955,0.271512,0.114038,0.420273,0.135589,0.380952,0.714155,0.53119,0.701357,0.787283,0.227325,0.78111,0.764824,0.894042,0.195312,0.397758,0.640658,0.822474,0.189822,0.374483,0.513569,0.705064,0.342892,0.564172,0.265353,0.820373,0.352387,0.382751,0.831166,0.359322,0.349207,0.804167,0.771784,0.300859,0.102627,0.136331,0.403434,0.117967,0.866181,0.509363,0.751225,0.395019,0.479903,0.379706,0.806177,0.164378,0.756351,0.411981,0.822792,0.638537,0.290901,0.769186,0.253999,0.279294,0.305327,0.594437,0.106639,0.145893,0.262222,0.798933,0.583806,0.528305,0.195333,0.761343,0.201997,0.120161,0.678684,0.178596,0.232782,0.398504,0.82275,0.600373,0.7805,0.407966,0.194513,0.574693,0.465628,0.789907,0.6215,0.141265,0.818514,0.57806,0.614244,0.381123,0.206862,0.626176,0.23059,0.823606,0.844919,0.586091,0.304577,0.399149,0.607062,0.130958,0.451464,0.879833,0.692191,0.432262,0.821443,0.569981,0.869776,0.18151,PAIN
0.378539,0.712223,0.601979,0.34769,0.149889,0.258842,0.885109,0.639256,0.414039,0.837863,0.642057,0.86118,0.220608,0.726006,0.821725,0.877619,0.399605,0.25774,0.435415,0.570763,0.628589,0.634717,0.192955,0.772333,0.216336,0.271901,0.500884,0.531918,0.659745,0.450495,0.749803,0.557359,0.178709,0.117912,0.87136,0.280173,0.233739,0.491818,0.578579,0.349486,0.445066,0.151411,0.20726,0.562914,0.797152,0.858843,0.631111,0.728875,0.342987,0.250295,0.121742,0.638591,0.65631,0.475153,0.644352,0.279729,0.255603,0.502417,0.352517,0.113176,0.182599,0.577124,0.546238,0.78468,0.269952,0.874222,0.427793,0.222228,0.789941,0.492882,0.497942,0.891195,0.85365,0.26919,0.104304,0.222288,0.334205,0.860372,0.789121,0.320997,0.572652,0.432466,0.383363,0.595513,0.73429,0.133344,0.718038,0.724261,0.437042,0.142796,0.523715,0.381686,0.142768,0.240754,0.367183,0.272587,0.654144,0.444133,0.244941,0.70912,0.524215,0.193083,0.839906,0.82101,0.207558,0.512104,0.686143,0.896248,0.765806,0.790517,0.435313,0.628768,0.844308,0.414463,0.21777,0.676903,0.24278,0.148432,0.693603,0.191762,0.690308,0.882837,0.743275,0.333952,0.134123,0.377608,PLEASE
0.869852,0.434843,0.42842,0.433506,0.478232,0.637553,0.257465,0.287267,0.883347,0.630037,0.313468,0.681615,0.444122,0.326976,0.153837,0.737132,0.484114,0.558292,0.193421,0.728453,0.238208,0.685753,0.31149,0.101927,0.73172,0.767932,0.556637,0.833926,0.434171,0.35005,0.795545,0.170506,0.593664,0.512604,0.37208,0.64041,0.802754,0.143199,0.312666,0.625572,0.802635,0.383126,0.416674,0.450465,0.200096,0.193728,0.5737,0.215288,0.820679,0.20496,0.635725,0.504201,0.641186,0.128966,0.879639,0.650758,0.113873,0.711937,0.294321,0.381552,0.564968,0.800196,0.752008,0.209525,0.815236,0.668924,0.571025,0.775367,0.617575,0.263021,0.657931,0.654791,0.305368,0.73418,0.433918,0.698543,0.249196,0.706316,0.295061,0.186974,0.48202,0.68759,0.15498,0.177605,0.671559,0.667394,0.446499,0.811513,0.564267,0.546515,0.800644,0.444521,0.212132,0.109014,0.176368,0.552141,0.836036,0.448732,0.546478,0.182934,0.305861,0.372817,0.279204,0.599984,0.399999,0.387526,0.277311,0.459254,0.521959,0.296008,0.692288,0.299631,0.246385,0.391263,0.316091,0.486559,0.795599,0.843553,0.550869,0.608056,0.279186,0.632973,0.758404,0.161503,0.323005,0.471985,PLEASE
0.253027,0.23374,0.332076,0.176623,0.542544,0.334817,0.681404,0.238111,0.648011,0.296129,0.887608,0.815167,0.822784,0.796096,0.88775,0.800896,0.358423,0.200088,0.473771,0.754078,0.709761,0.894666,0.153588,0.330611,0.602852,0.743411,0.336377,0.520542,0.388759,0.632256,0.322984,0.705059,0.741886,0.267122,0.801163,0.385313,0.338019,0.771715,0.115052,0.25303,0.422364,0.361812,0.467895,0.537877,0.848407,0.806387,0.387432,0.616504,0.296525,0.108737,0.367481,0.140439,0.643699,0.811562,0.10613,0.470391,0.659929,0.339964,0.847062,0.659307,0.890605,0.610223,0.326384,0.729867,0.714153,0.788236,0.564986,0.469515,0.203085,0.824203,0.468308,0.202399,0.297239,0.445001,0.331522,0.430644,0.74718,0.172762,0.360493,0.530383,0.844397,0.818852,0.321643,0.412517,0.520691,0.150368,0.364223,0.834284,0.360899,0.41752,0.67807,0.664979,0.361294,0.634318,0.662132,0.430148,0.835394,0.881235,0.339255,0.408155,0.164561,0.154899,0.820116,0.608639,0.310645,0.729538,0.879766,0.715627,0.506455,0.650621,0.821047,0.55942,0.691716,0.429739,0.773251,0.59901,0.324342,0.65447,0.778898,0.708467,0.799917,0.864366,0.6737,0.715223,0.680866,0.792162,PLEASE
0.305429,0.108472,0.462115,0.515201,0.326026,0.250173,0.848127,0.180812,0.307947,0.535947,0.447425,0.147002,0.658791,0.100586,0.384067,0.885572,0.554511,0.386075,0.595061,0.334882,0.872169,0.193023,0.218155,0.399813,0.817505,0.166857,0.432015,0.106659,0.342451,0.105812,0.657478,0.754219,0.64475,0.886419,0.429029,0.114071,0.86601,0.741283,0.563676,0.399345,0.828913,0.896773,0.396501,0.448885,0.278845,0.192909,0.304663,0.641538,0.717246,0.782207,0.424214,0.126414,0.203274,0.381454,0.492971,0.128439,0.295099,0.892684,0.136296,0.247343,0.366341,0.313059,0.70519,0.383232,0.336194,0.298415,0.423192,0.154589,0.538255,0.228711,0.108968,0.887381,0.632648,0.558821,0.790779,0.184458,0.394816,0.858872,0.306821,0.337008,0.746167,0.652987,0.65274,0.549522,0.586734,0.458859,0.364472,0.294458,0.832839,0.878448,0.212002,0.726996,0.243458,0.36402,0.547862,0.420332,0.515554,0.313559,0.693487,0.522239,0.220119,0.498358,0.622884,0.320462,0.886775,0.748453,0.441427,0.189027,0.784542,0.125247,0.726576,0.764326,0.241003,0.782321,0.502581,0.494613,0.113018,0.722129,0.828347,0.508341,0.318506,0.100821,0.384191,0.221719,0.306633,0.684266,PLEASE
0.477291,0.753784,0.424182,0.410237,0.86795,0.720621,0.628453,0.322009,0.318005,0.606316,0.245959,0.802225,0.894547,0.612467,0.287083,0.210657,0.453819,0.72195,0.544389,0.165172,0.863288,0.290082,0.772319,0.835537,0.79177,0.546654,0.612986,0.158191,0.384646,0.187254,0.271094,0.519531,0.257169,0.834941,0.853126,0.604969,0.863035,0.887309,0.872486,0.258388,0.615942,0.189965,0.644095,0.417816,0.817825,0.651353,0.178959,0.878607,0.13143,0.598099,0.130625,0.747141,0.124532,0.411311,0.403796,0.154602,0.843638,0.351407,0.78747,0.288769,0.727564,0.708005,0.114323,0.835653,0.324777,0.721788,0.237341,0.371007,0.197061,0.265195,0.492853,0.456011,0.678116,0.817522,0.863677,0.70674,0.410978,0.828519,0.813649,0.265887,0.689857,0.440672,0.19219,0.373381,0.715118,0.364931,0.275891,0.257508,0.866472,0.595264,0.669952,0.321906,0.16221,0.391011,0.775173,0.555009,0.125422,0.755518,0.106362,0.121044,0.500797,0.244665,0.426069,0.71996,0.165587,0.603225,0.152999,0.133909,0.61479,0.576786,0.58565,0.616924,0.398793,0.55238,0.76155,0.879745,0.100817,0.239602,0.774328,0.625267,0.334861,0.607982,0.19244,0.389482,0.734725,0.622738,PLEASE
0.781607,0.480828,0.623277,0.750866,0.786054,0.320782,0.332054,0.131575,0.684645,0.403324,0.878958,0.529694,0.506025,0.81414,0.738111,0.845209,0.894503,0.266419,0.887955,0.203975,0.564613,0.414006,0.38929,0.870906,0.410805,0.679776,0.825474,0.264269,0.1207,0.68619,0.871084,0.839922,0.379031,0.367088,0.405697,0.503938,0.31386,0.299606,0.776697,0.806006,0.616027,0.105792,0.272625,0.124382,0.269292,0.781918,0.491163,0.197509,0.119218,0.818156,0.886029,0.69871,0.127042,0.786757,0.833535,0.298619,0.230019,0.665015,0.54029,0.545165,0.722529,0.874499,0.757519,0.214404,0.823163,0.500649,0.898763,0.312236,0.178069,0.125408,0.820625,0.605069,0.519658,0.895216,0.260092,0.796171,0.70179,0.336333,0.354469,0.575411,0.804066,0.23104,0.297775,0.841537,0.832449,0.716,0.575253,0.686734,0.39975,0.346493,0.541141,0.827343,0.320085,0.392746,0.117226,0.461872,0.159638,0.142019,0.618441,0.145363,0.380528,0.828413,0.142037,0.615348,0.796661,0.484946,0.73695,0.889615,0.585213,0.812229,0.575905,0.572764,0.831961,0.827029,0.395815,0.550744,0.193959,0.162361,0.599633,0.705872,0.870543,0.105028,0.809388,0.719791,0.616228,0.802061,PLEASE
0.798998,0.314679,0.674924,0.752159,0.713651,0.236469,0.432332,0.754126,0.532588,0.648496,0.260746,0.19357,0.608131,0.853917,0.500788,0.55493,0.624828,0.154389,0.280647,0.124755,0.244865,0.108387,0.742945,0.271874,0.548542,0.500333,0.278654,0.444086,0.255285,0.176331,0.635744,0.585964,0.663961,0.225147,0.138928,0.877525,0.49076,0.87853,0.772637,0.311162,0.847883,0.617385,0.41162,0.419247,0.88102,0.177474,0.844635,0.403028,0.660635,0.658795,0.528439,0.537972,0.595244,0.585006,0.532868,0.132622,0.348355,0.840951,0.187259,0.576689,0.889706,0.50547,0.311467,0.53701,0.219211,0.244061,0.440052,0.582409,0.175329,0.266563,0.636656,0.572973,0.636464,0.289482,0.765053,0.624438,0.630696,0.295918,0.313383,0.219972,0.44362,0.461569,0.500778,0.449287,0.867735,0.870385,0.632056,0.480022,0.278454,0.360975,0.219298,0.867596,0.62284,0.793082,0.599134,0.134105,0.502931,0.504518,0.161305,0.42716,0.604384,0.836147,0.635762,0.653218,0.117684,0.514157,0.278296,0.12368,0.767746,0.649935,0.465824,0.483367,0.232147,0.668811,0.344823,0.241629,0.405657,0.687213,0.826072,0.409694,0.293173,0.884017,0.877474,0.874744,0.500838,0.416734,PLEASE
0.634477,0.169425,0.26425,0.341154,0.162701,0.119542,0.886964,0.577851,0.564278,0.205156,0.676779,0.397199,0.793972,0.139011,0.662751,0.621086,0.393611,0.618622,0.168622,0.276768,0.762663,0.388823,0.383487,0.873197,0.76429,0.852936,0.353892,0.685607,0.776576,0.420565,0.680933,0.813744,0.725323,0.637637,0.410029,0.109738,0.766625,0.876941,0.142825,0.351854,0.678536,0.581948,0.161288,0.713602,0.255758,0.897222,0.444498,0.370267,0.853971,0.293357,0.802501,0.661739,0.761546,0.731831,0.129388,0.214602,0.820128,0.716546,0.561999,0.156958,0.670199,0.189914,0.516717,0.845285,0.867932,0.869603,0.673116,0.516782,0.112019,0.868896,0.46507,0.160979,0.127306,0.316977,0.386239,0.610883,0.625098,0.42348,0.65998,0.749665,0.703943,0.55359,0.685425,0.700836,0.418868,0.724811,0.139901,0.388719,0.283461,0.229002,0.784751,0.755488,0.692204,0.2429,0.716034,0.594627,0.837564,0.457386,0.27886,0.611448,0.584843,0.60287,0.585741,0.881843,0.498013,0.17096,0.828204,0.349213,0.125505,0.788322,0.424949,0.644603,0.460423,0.388438,0.601794,0.104681,0.824978,0.453239,0.29985,0.801112,0.495478,0.306338,0.611779,0.130269,0.295029,0.86954,SAD
0.278017,0.332805,0.260714,0.612107,0.723889,0.555172,0.129937,0.761459,0.548187,0.43008,0.643832,0.175577,0.248342,0.843998,0.76817,0.70173,0.128073,0.746659,0.394041,0.56485,0.790301,0.786239,0.854059,0.24442,0.738027,0.792675,0.865928,0.137983,0.727694,0.737822,0.210568,0.697134,0.632834,0.678721,0.180618,0.362467,0.339513,0.33381,0.548991,0.538636,0.845831,0.182808,0.185869,0.510355,0.737158,0.157997,0.711685,0.830587,0.384017,0.240795,0.339557,0.851421,0.486836,0.801356,0.619834,0.828327,0.573356,0.748009,0.651258,0.872058,0.871403,0.52239,0.133401,0.527415,0.428986,0.461661,0.871574,0.435093,0.679476,0.630632,0.287835,0.378113,0.57936,0.142031,0.411429,0.810258,0.689048,0.375447,0.418318,0.627033,0.705569,0.716663,0.284585,0.78894,0.738818,0.281572,0.672954,0.722653,0.175806,0.803796,0.130884,0.283513,0.406254,0.116346,0.19437,0.6855,0.3453,0.512283,0.718631,0.288141,0.646625,0.40821,0.669921,0.899292,0.467858,0.296781,0.891356,0.643813,0.192181,0.825801,0.612926,0.19901,0.772422,0.224476,0.509406,0.339767,0.507235,0.284228,0.70359,0.821602,0.273005,0.424505,0.264617,0.703117,0.105256,0.235846,SAD
0.778542,0.749806,0.630393,0.740665,0.885902,0.667682,0.648156,0.3738,0.390652,0.155121,0.771775,0.817197,0.800853,0.185686,0.629594,0.5346,0.367464,0.431464,0.598917,0.710629,0.490012,0.261476,0.562053,0.386699,0.526391,0.638728,0.775711,0.149482,0.575556,0.181211,0.107986,0.287902,0.491781,0.273047,0.382351,0.828157,0.221988,0.794377,0.879558,0.313955,0.517532,0.736153,0.817823,0.459233,0.829688,0.387672,0.877592,0.599356,0.116214,0.826316,0.745829,0.116797,0.403563,0.576423,0.317152,0.631055,0.811026,0.345892,0.279297,0.537036,0.620329,0.449306,0.395626,0.333603,0.288981,0.201194,0.555537,0.531509,0.333868,0.84543,0.107143,0.778498,0.297916,0.352633,0.408509,0.870215,0.664691,0.785145,0.477668,0.540241,0.295205,0.709895,0.296645,0.646194,0.764706,0.128353,0.396134,0.334542,0.261496,0.288569,0.516971,0.89397,0.826836,0.630106,0.284234,0.617256,0.143353,0.154291,0.518997,0.666072,0.835015,0.259168,0.496223,0.807593,0.365959,0.800424,0.182912,0.228895,0.318787,0.115181,0.509947,0.259489,0.212124,0.704494,0.228181,0.431198,0.246348,0.340665,0.467104,0.425044,0.43135,0.891811,0.477361,0.262869,0.717927,0.888722,SAD
0.203377,0.161918,0.204243,0.793958,0.23735,0.108489,0.210118,0.412617,0.734705,0.248237,0.314088,0.44985,0.581408,0.392867,0.386444,0.473915,0.159411,0.585041,0.681702,0.2348,0.135766,0.587996,0.346172,0.808168,0.731416,0.426898,0.403391,0.116189,0.463628,0.630079,0.238489,0.525312,0.177356,0.131196,0.347621,0.460006,0.172568,0.329766,0.419042,0.160277,0.67926,0.553842,0.70419,0.541475,0.705772,0.607868,0.273645,0.484052,0.251863,0.271621,0.499833,0.116264,0.793959,0.772634,0.769444,0.62345,0.390953,0.531977,0.806505,0.214102,0.797791,0.881154,0.298648,0.109878,0.123767,0.13078,0.739565,0.263375,0.47269,0.7659,0.590739,0.222434,0.63779,0.710932,0.684354,0.881091,0.84467,0.280306,0.204913,0.16199,0.847696,0.558583,0.241294,0.351318,0.164666,0.523362,0.435386,0.689794,0.692173,0.176936,0.238984,0.81067,0.581059,0.36859,0.871088,0.608317,0.63942,0.402175,0.409765,0.827529,0.670469,0.367963,0.288062,0.42051,0.66901,0.560429,0.306276,0.365025,0.562268,0.242852,0.672924,0.240594,0.714029,0.730477,0.16575,0.338688,0.820387,0.75318,0.11279,0.249278,0.419777,0.616164,0.88158,0.498059,0.697534,0.130547,SAD
0.521253,0.292821,0.674534,0.834195,0.283805,0.652585,0.564408,0.868027,0.179221,0.211383,0.868021,0.46121,0.417814,0.184817,0.130927,0.322353,0.171982,0.450983,0.109562,0.897875,0.117136,0.235582,0.533532,0.881423,0.23027,0.860902,0.655952,0.628127,0.769911,0.566884,0.416771,0.309975,0.286179,0.163856,0.189769,0.392172,0.22955,0.730252,0.710859,0.660661,0.791731,0.410754,0.574875,0.364218,0.528989,0.223604,0.604349,0.843878,0.626123,0.348605,0.730417,0.569894,0.691093,0.295811,0.453053,0.145365,0.459005,0.39959,0.661797,0.693958,0.322365,0.232263,0.441135,0.43945,0.462132,0.654206,0.880044,0.647408,0.481322,0.545059,0.802004,0.778034,0.823096,0.887872,0.170442,0.723056,0.705228,0.218712,0.638039,0.839569,0.16071,0.538009,0.756933,0.852973,0.735324,0.770894,0.777148,0.567077,0.716067,0.751269,0.772498,0.253259,0.48765,0.253303,0.429814,0.544725,0.142241,0.586703,0.545295,0.685609,0.135496,0.544292,0.354517,0.707614,0.466745,0.474694,0.481109,0.201283,0.616054,0.779485,0.812209,0.306778,0.188007,0.309593,0.885691,0.219833,0.238916,0.125228,0.778663,0.117124,0.29656,0.573261,0.853584,0.240547,0.75584,0.416282,SAD
0.563254,0.595043,0.332828,0.158382,0.17375,0.15941,0.489933,0.893239,0.405746,0.427797,0.585699,0.330206,0.402296,0.626943,0.285745,0.593558,0.450707,0.716829,0.585286,0.565815,0.180781,0.851381,0.373735,0.163168,0.313441,0.843339,0.543466,0.310556,0.235883,0.106982,0.501559,0.473822,0.317149,0.334322,0.385784,0.559834,0.592521,0.357668,0.180784,0.800932,0.366743,0.72774,0.697874,0.270209,0.897258,0.326678,0.794285,0.692912,0.616225,0.446944,0.150519,0.260081,0.75236,0.156625,0.368352,0.819234,0.106175,0.286814,0.41205,0.566742,0.571721,0.662423,0.278158,0.306559,0.488416,0.329664,0.489129,0.472541,0.453775,0.243508,0.207309,0.456588,0.377351,0.288739,0.65443,0.863539,0.707363,0.439571,0.389401,0.224435,0.534321,0.756405,0.883778,0.554019,0.890885,0.315461,0.524034,0.306047,0.239215,0.157335,0.783891,0.678986,0.145929,0.677565,0.24258,0.24682,0.624337,0.496426,0.184866,0.349323,0.598565,0.820373,0.874518,0.709578,0.364641,0.429909,0.786041,0.243783,0.559497,0.636794,0.80993,0.74491,0.882208,0.594602,0.63604,0.700141,0.79667,0.276974,0.223189,0.828591,0.831784,0.144709,0.224585,0.123375,0.468066,0.83144,SAD
0.409984,0.632077,0.413726,0.174872,0.881514,0.855675,0.64056,0.868208,0.201152,0.117001,0.590331,0.430031,0.756163,0.873461,0.13226,0.247225,0.560784,0.731489,0.457267,0.718423,0.3824,0.614754,0.320963,0.83725,0.768785,0.679358,0.465099,0.182888,0.104863,0.483354,0.889701,0.4014,0.638143,0.306045,0.190298,0.430248,0.83325,0.842338,0.375563,0.742844,0.842612,0.453556,0.616385,0.437127,0.150873,0.411712,0.423445,0.19677,0.314673,0.716885,0.576767,0.221177,0.732269,0.469786,0.561624,0.859456,0.688183,0.709126,0.464519,0.742179,0.32728,0.811902,0.522361,0.211413,0.777776,0.312754,0.471168,0.250311,0.30484,0.455104,0.203555,0.516833,0.255196,0.519138,0.363316,0.346807,0.525785,0.727672,0.859478,0.789681,0.675364,0.188698,0.63595,0.532341,0.159326,0.302931,0.497951,0.791991,0.257048,0.585194,0.671727,0.631731,0.333948,0.545085,0.48043,0.328447,0.654481,0.471997,0.208101,0.103208,0.483554,0.710369,0.176785,0.208058,0.13578,0.379565,0.784169,0.312757,0.634861,0.851062,0.651335,0.552861,0.227701,0.137774,0.875162,0.467831,0.58265,0.802635,0.35455,0.261459,0.550637,0.498047,0.360982,0.842835,0.268096,0.401883,SAD
0.828613,0.370422,0.46581,0.507136,0.740562,0.751938,0.138771,0.715356,0.670852,0.169133,0.442164,0.417648,0.780645,0.357822,0.717153,0.326393,0.783516,0.486526,0.579747,0.18938,0.127098,0.447547,0.419494,0.629105,0.284451,0.259105,0.564267,0.23865,0.600084,0.160912,0.623552,0.359734,0.387588,0.724732,0.832519,0.7073,0.638618,0.606645,0.231315,0.891099,0.341484,0.311664,0.45466,0.899437,0.706491,0.569506,0.355853,0.443521,0.771749,0.638345,0.288866,0.478221,0.474634,0.318609,0.833206,0.333287,0.424675,0.829042,0.443262,0.425316,0.342272,0.318343,0.292062,0.828567,0.328963,0.331,0.600999,0.321385,0.239764,0.827256,0.346537,0.670364,0.144424,0.361358,0.819211,0.522815,0.1824,0.709185,0.856156,0.653614,0.8926,0.87742,0.75657,0.864107,0.433844,0.120262,0.26025,0.375858,0.615405,0.485876,0.156449,0.838642,0.299692,0.347981,0.29055,0.461766,0.483837,0.217126,0.517081,0.333022,0.878158,0.871279,0.788821,0.369607,0.500211,0.107763,0.636855,0.696883,0.866603,0.328209,0.344377,0.316585,0.818551,0.407688,0.801059,0.566644,0.833418,0.867427,0.503455,0.10677,0.754302,0.83615,0.416417,0.873275,0.652963,0.47064,SCHOOL
0.793118,0.802832,0.640809,0.350612,0.149841,0.271226,0.628282,0.568965,0.66207,0.106265,0.435222,0.804032,0.615328,0.511965,0.591026,0.706165,0.831961,0.545459,0.889292,0.485112,0.28048,0.442472,0.146038,0.453642,0.136045,0.120843,0.233017,0.681159,0.231795,0.784972,0.851405,0.217538,0.696033,0.556505,0.875545,0.446907,0.879047,0.538494,0.183142,0.530577,0.244356,0.339492,0.574128,0.799076,0.231567,0.867112,0.737921,0.159978,0.759019,0.764747,0.128386,0.319608,0.146611,0.183924,0.53856,0.80924,0.560629,0.669216,0.513559,0.597223,0.706412,0.830371,0.140952,0.372498,0.122363,0.321078,0.293489,0.629184,0.687494,0.284489,0.282915,0.178907,0.605094,0.519324,0.261756,0.599504,0.8521,0.269624,0.665766,0.743121,0.627607,0.897419,0.895196,0.591373,0.765265,0.515769,0.226119,0.600422,0.849931,0.351854,0.689239,0.692061,0.109435,0.280447,0.307378,0.601741,0.764633,0.167905,0.308884,0.282465,0.761003,0.741906,0.428048,0.676355,0.642139,0.384663,0.675978,0.529495,0.366853,0.529817,0.736293,0.817703,0.437013,0.718295,0.806971,0.362267,0.259298,0.500197,0.111498,0.484699,0.647897,0.66913,0.697327,0.214808,0.660749,0.15233,SCHOOL
0.318646,0.371953,0.162724,0.321122,0.881111,0.758512,0.841057,0.585876,0.258084,0.369381,0.351021,0.439665,0.807095,0.779817,0.863569,0.673793,0.795229,0.576957,0.563722,0.339908,0.287806,0.52978,0.548482,0.113658,0.203145,0.219224,0.592978,0.683445,0.559335,0.337059,0.65984,0.794519,0.250336,0.149059,0.146242,0.403961,0.305121,0.743437,0.503908,0.578451,0.314478,0.405021,0.528992,0.573215,0.634336,0.182567,0.105809,0.328695,0.558217,0.469563,0.649727,0.500609,0.846994,0.517058,0.342971,0.443301,0.76278,0.432409,0.426335,0.495237,0.530927,0.456666,0.404228,0.783745,0.372838,0.734798,0.705725,0.267894,0.721183,0.489339,0.776095,0.745608,0.346464,0.677408,0.776118,0.40648,0.173798,0.729659,0.63411,0.658765,0.233655,0.535275,0.612597,0.493607,0.679781,0.634084,0.321645,0.624417,0.524729,0.745233,0.214203,0.518906,0.703249,0.808926,0.805047,0.355075,0.790737,0.357094,0.655777,0.669053,0.571825,0.353426,0.323846,0.620272,0.144244,0.760019,0.334536,0.344899,0.892562,0.564417,0.560337,0.672714,0.199192,0.524647,0.503316,0.601209,0.639353,0.885253,0.415545,0.358563,0.685772,0.448909,0.301064,0.391158,0.829043,0.215224,SCHOOL
0.767617,0.295069,0.465152,0.509281,0.84166,0.442926,0.809817,0.139807,0.128075,0.377891,0.368545,0.500103,0.400278,0.591408,0.867815,0.421991,0.524477,0.453582,0.28021,0.379175,0.881034,0.251747,0.676844,0.188013,0.319354,0.490724,0.225719,0.735057,0.288239,0.106408,0.604524,0.68699,0.189448,0.559151,0.217321,0.587984,0.621175,0.532801,0.734583,0.610529,0.279888,0.634806,0.849634,0.111976,0.596455,0.877537,0.895613,0.765777,0.352239,0.595885,0.449137,0.408387,0.542626,0.371989,0.226074,0.365247,0.744653,0.105391,0.677006,0.793193,0.343942,0.390722,0.592601,0.621169,0.211666,0.865555,0.599728,0.403778,0.698296,0.112126,0.245665,0.603359,0.50676,0.574039,0.776819,0.27404,0.107959,0.621133,0.684332,0.162294,0.444947,0.395317,0.288022,0.279042,0.424508,0.820979,0.162207,0.421246,0.778158,0.710911,0.827147,0.767576,0.513315,0.274042,0.262584,0.784033,0.665855,0.510463,0.693959,0.296682,0.276002,0.145772,0.802685,0.496234,0.873954,0.505037,0.807228,0.804945,0.207342,0.356995,0.331194,0.131937,0.237301,0.34982,0.678458,0.837404,0.418417,0.33205,0.686029,0.33756,0.467758,0.367673,0.832135,0.433491,0.52217,0.221512,SCHOOL
0.292336,0.655211,0.457724,0.853521,0.305863,0.356669,0.494824,0.229334,0.287518,0.146457,0.316801,0.548667,0.228727,0.850729,0.464114,0.251314,0.811499,0.686595,0.744487,0.804609,0.399229,0.493013,0.231044,0.40065,0.784574,0.876787,0.366464,0.135853,0.689613,0.33342,0.595543,0.222794,0.54814,0.676654,0.811537,0.318866,0.265302,0.176434,0.544236,0.268021,0.258899,0.425236,0.515616,0.601838,0.221804,0.439098,0.128133,0.349175,0.519576,0.508599,0.695129,0.56793,0.252257,0.560541,0.78679,0.711269,0.38355,0.30889,0.288944,0.510075,0.801594,0.422673,0.448376,0.614171,0.335802,0.762168,0.631747,0.734496,0.816249,0.528765,0.350208,0.718284,0.446231,0.783921,0.33527,0.617671,0.219884,0.495076,0.147552,0.153613,0.520002,0.663191,0.740986,0.737882,0.263105,0.489648,0.351738,0.248552,0.195103,0.571368,0.463381,0.561497,0.553095,0.68145,0.362056,0.54744,0.548303,0.297496,0.76802,0.418884,0.251114,0.20761,0.296215,0.706342,0.588577,0.171307,0.379857,0.821812,0.821506,0.357284,0.76761,0.34238,0.342382,0.378782,0.554504,0.537242,0.875709,0.873909,0.533412,0.237126,0.554127,0.677949,0.269421,0.367605,0.456675,0.59656,SCHOOL
